0.0015326244563355256,0.0030593034575080893,0.004567491844044131,0.0060424083295334986,0.007464362185904414,0.008802790127896297,0.009998028166589595,0.01085608377693057,0.01267238933873151,0.014446305509526374,0.016166426869577363,0.017816278940996,0.019369356661667683,0.020774863774976487,0.021892949596478514,0.023843584137068347,0.025746072961073903,0.027590092005602338,0.029360840651724864,0.03103504811643352,0.03257036641680377,0.0338651504590606,0.03589685478638949,0.03787845433261188,0.03980048843646574,0.0416496081255837,0.04340539035267555,0.045032450139893626,0.04645439880581458,0.04738390147248402,0.04941906421294702,0.05139495176551443,0.05329949855454204,0.055114722106751,0.05681078995375566,0.0583284765681034,0.059495249905212697,0.06156864539979888,0.06358369867115848,0.06552947358652919,0.06739005843040732,0.06914003959281265,0.07073227431406483,0.07205015886552868,0.07415178019057786,0.07619630945413178,0.07817380200604804,0.08007010130279699,0.08186333624490759,0.08351514888720626,0.08494118858462224
0.0010978013837189206,0.00219126372663079,0.003271247415474336,0.004327044729183252,0.0053445503151746225,0.006302314525398442,0.007160121648476479,0.007801797952330854,0.009063883001921808,0.01029470023303908,0.011485869465876939,0.012625384834467143,0.013694226831667489,0.014657038870455824,0.015423644486399072,0.016750612831362695,0.018042186332499415,0.01929072394124267,0.020485342702983977,0.021609146163460404,0.022632129819235885,0.023486151539827537,0.024845229416896517,0.0261677094503248,0.027446564268849782,0.028671931580832977,0.029828881165820886,0.030892060054737033,0.031809002429561216,0.03240874420533208,0.033748126735946245,0.035044372216062165,0.03628854429600019,0.03746744225264445,0.038559529855992175,0.03952345673745433,0.040248910562344704,0.041597641268561324,0.04290420957378384,0.04416050621166162,0.04535482080750147,0.04646871057451223,0.047468874837514156,0.048277905341372086,0.04963160621802957,0.050944346419674505,0.05220874941773368,0.053414380877136104,0.05454530976120762,0.055574207823313,0.056443723568476045
0.0009116572162818336,0.0018197995790062158,0.002717031977570026,0.0035947239070611104,0.004441597546659123,0.005240769116623847,0.005961595309228258,0.006524024633841812,0.007544819134480027,0.008540296389020836,0.009503669060963563,0.010425272253219604,0.011289984466710706,0.012070409990260031,0.012701221069833575,0.013756846488088805,0.014784041119379955,0.015776602694124044,0.01672574213969428,0.01761795674570646,0.018429771856629612,0.019110448222505502,0.020178514798011048,0.021217444253258565,0.02222153008253714,0.023182798180730387,0.024089284760324705,0.024921030270373595,0.025638276388303575,0.02612786473892153,0.027170218608928265,0.028178384457625334,0.029145135652454492,0.030059878589987963,0.030905584989259296,0.03165053555368539,0.03221679493489326,0.033258726231806736,0.03426749531852738,0.03523654671335891,0.03615647536618661,0.03701265319033405,0.037779307351993294,0.03839989328062332,0.03943959425455605,0.040447314696234034,0.04141709520319378,0.04234055241869034,0.0432050210934114,0.043989208075650835,0.044650323482060925
0.0008045963751694012,0.001606214659064734,0.002398594663937033,0.0031744530639623825,0.0039243364993065905,0.0046342845600721785,0.005279695829820798,0.005802224717494425,0.006683538995147243,0.00754351058152344,0.00837640580007927,0.00917410298157852,0.009924038204805781,0.010603991889985525,0.011164329529165897,0.012064047676127307,0.012940029773868173,0.013787034703024476,0.014597669073035781,0.015360684968980794,0.016056917901947056,0.016646895376303,0.017549159997649513,0.018427330043903623,0.019276586140413932,0.02009022034434461,0.020858253206533214,0.0215643149483008,0.022176989289847446,0.02261858465494612,0.023494055364436217,0.0243413787051525,0.02515447803516406,0.025924509886342942,0.02663746000728331,0.027267982684398027,0.02775877097706852,0.02862981740599453,0.029473762232399284,0.03028509634967489,0.031055964589762286,0.03177429504328145,0.03241931948512182,0.032948025421310805,0.03381422918321395,0.034654477619678124,0.03546376571664722,0.03623508933453512,0.03695797323041472,0.037615146147863335,0.03817335582967837
0.0007336721674804671,0.0014647585376280365,0.0021878277126093524,0.0028965777873399363,0.003582879051237959,0.004234877863107094,0.004832269937895343,0.005331459396809917,0.006120391075832836,0.006890931702410966,0.007638125297971544,0.008354986122377783,0.009030824589394647,0.009647179365278884,0.010165478309687856,0.010962757260073225,0.01173979730413077,0.012492070487768544,0.013213217136895236,0.01389365395885564,0.014517375735130646,0.015052997930282835,0.015847303534123915,0.01662126379468504,0.0173707188486969,0.018089900777511193,0.018770299517613092,0.019398188217731198,0.019948198405023185,0.020366653108016827,0.021134893418386314,0.021879461770207227,0.02259513559982676,0.02327436838170427,0.02390536886350293,0.024467437176576533,0.024917712396330883,0.025679820953891017,0.026419297246218037,0.027131408711755404,0.027809448185814222,0.02844322962883848,0.029015643216540262,0.02949330672269587,0.030249667783372614,0.0309844939180281,0.031693487455438124,0.032370664695626335,0.03300716524099279,0.03358866172246385,0.03408875056031369
0.0006826018738449252,0.0013629248461073803,0.0020361854646131555,0.0026968475612938443,0.003337810485122438,0.003948848377580007,0.004512934832709167,0.004997242199438125,0.005719851721090408,0.006426402138764805,0.007112549543354848,0.007772200066428894,0.008396129350527474,0.008968785490400484,0.009459904827979673,0.01018428290157832,0.01089118272648575,0.011576639013266955,0.012235106304150813,0.012858307978845464,0.01343269934918938,0.013933057447893422,0.014651215261012188,0.015351974481263487,0.016031695590476465,0.01668535135524593,0.01730558618813826,0.0178807363899436,0.01839007654231817,0.018797142662789895,0.019490668203090897,0.02016402342291417,0.020812658087418688,0.021430044087750226,0.02200612640398176,0.02252378720153024,0.022950852302126058,0.02363757690809072,0.024305146784922318,0.024949439742453294,0.025564648971907543,0.026142060787498842,0.026667392638803217,0.0271144979651803,0.027795281063458334,0.02845794961937246,0.0290987609955098,0.029712530616408807,0.030291657808411133,0.030824092984901196,0.031288624717423344
0.0006437468860534015,0.0012854659357441874,0.0019209034739322323,0.0025451483325310427,0.003151937053536564,0.0037323602136588316,0.00427200877965115,0.004746292275604072,0.005418677591021371,0.006076921922100036,0.006717183694914608,0.007334099392682862,0.007919639189400219,0.008460598937035399,0.008933215365603868,0.009602879458529985,0.010257328378063795,0.010893058926860662,0.01150519323232885,0.01208652210607491,0.012625493951356018,0.013101763079444861,0.013763251981630288,0.014409743896123204,0.015038026203041458,0.015643678496191128,0.016220288045787443,0.016757864280941132,0.017239381286699704,0.017641177665605537,0.01827971499901355,0.01890092212614988,0.019500798800638038,0.02007364770943697,0.02061082184382752,0.02109806854652656,0.02151140850486016,0.022142976824403002,0.022758194684525477,0.023353438347131463,0.02392363445808163,0.024461262762171355,0.024954307488645452,0.02538225710536729,0.026007996029883646,0.026618363495427032,0.02721006937708271,0.02777857917500025,0.02831731261336325,0.028816048979950815,0.02925765828507995
0.00061300837373451,0.0012242008690140482,0.001829770850136242,0.002425333720364642,0.003005329217771127,0.0035619472198801494,0.004082936593860194,0.004550216520858304,0.005183094472130025,0.005803454230381795,0.006407878779503856,0.006991620553127962,0.007547652507346269,0.00806472041434941,0.008524292672273502,0.009151298164162311,0.00976499332796859,0.010362265312619879,0.01093879923241373,0.011488282558612199,0.012000822929805952,0.012460039407316745,0.013077693810520269,0.013682359285449901,0.014271183263201821,0.014840256383970678,0.015383957237060859,0.015893688893975123,0.016355450853459137,0.016755353430593665,0.017351780428997952,0.017933240645164043,0.018496196226929593,0.019035646226437126,0.019544116325231627,0.02000970602025817,0.02041488202417905,0.021004418916718077,0.021579925643362908,0.022138196847504715,0.022674773152965743,0.023183127960733293,0.023653111275407798,0.024068714106873286,0.02465265999954614,0.025223492307773075,0.025778300183437547,0.026313092683937136,0.026822138825895226,0.027296726041441427,0.027723017540830133
0.0005879721430855796,0.0011743115588500567,0.0017555977275011748,0.002327900212210768,0.002886263476364061,0.0034238172948762224,0.0039301319074327625,0.0043923951524113426,0.004993298352731634,0.005583085005675803,0.006158704759617675,0.006715940880873537,0.0072486264038676244,0.007747161055790482,0.008197311453065691,0.00879008947778522,0.009371192075198927,0.009937843089524246,0.010486212391782568,0.011010756303713228,0.01150299180448875,0.011949824349752084,0.012532564406139611,0.013104026869059366,0.013661669173662057,0.014202021270350158,0.014720139488332638,0.015208611012601386,0.015655957622231848,0.016055890994195247,0.016619077548214945,0.017169302440540615,0.01770342464860778,0.018217038904433512,0.018703667284209198,0.019153378200123795,0.019553806251703453,0.020110300528305924,0.02065472241113273,0.02118422508700898,0.02169487382828216,0.022180986293513914,0.02263397894108314,0.023041510856499896,0.02359269493979374,0.024132661327504884,0.024658823825968543,0.025167655579958672,0.02565414722368559,0.026110855311422234,0.02652665352300419
0.0005671152417432229,0.0011327588584860054,0.001693849829164187,0.0022468565106912404,0.0027873528633303806,0.003309286872757659,0.003803793842198154,0.004262403793694943,0.004836849588578395,0.005401408752522537,0.005953352877511897,0.00648893032658771,0.007002723969641588,0.007486559036355674,0.007929788944663986,0.008494481349330138,0.009048922728497664,0.009590632051832042,0.010116203315460174,0.01062076257228258,0.011097042418153036,0.011534713241339159,0.012088996315676505,0.01263348201071159,0.013165898989370537,0.013683160906911532,0.014180913737852017,0.014652766298699788,0.015089374686876692,0.015490449381945383,0.016026760957035157,0.016551837999579103,0.017062885568061976,0.017556016101980633,0.018025611561269948,0.018463413645812412,0.018861261969582082,0.019391130948744655,0.019910605185390368,0.020417150187607452,0.020907286849723577,0.021376061654135782,0.02181622683249201,0.0222184755877725,0.02274331792226025,0.02325855993372098,0.02376189797956549,0.024250208026115577,0.02471910390635144,0.02516222736709717,0.025570718189857507
